ngramtype	qid	gram	names	attributes	similarentitynames	categories	outgoingentitynames
unigram	QALD2_te-89	buried	0.0	1.8959643997229416E-8	0.0	0.0	0.0
bigram	QALD2_te-89	city former	4.6385662162529354E-7	1.5333612082759291E-6	3.7414599839630336E-7	5.691966090031061E-6	4.891626864441197E-7
bigram	QALD2_te-89	former dutch	1.4648103840798743E-7	1.9646931092128982E-6	0.0	1.245506803070254E-6	1.6517181620191054E-7
bigram	QALD2_te-89	dutch queen	4.882701280266248E-8	8.057848698822503E-8	1.6034828502698716E-7	0.0	0.0
bigram	QALD2_te-89	queen juliana	1.220675320066562E-7	1.9433635097160153E-7	2.137977133693162E-7	0.0	8.258590810095527E-8
bigram	QALD2_te-89	juliana buried	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_te-90	residence	3.325119571861315E-5	1.5553780948677118E-4	2.4052242754048074E-5	3.240808701588801E-5	1.8705072908650207E-4
unigram	QALD2_te-90	prime	8.639939915431126E-5	1.4376624051999138E-4	1.0935753038840524E-4	1.0422400928091886E-4	6.481087957276506E-5
unigram	QALD2_te-90	minister	2.1666986931181473E-4	3.731471234649718E-4	2.5767969403836836E-4	5.028858268076458E-4	1.3464679401536516E-4
unigram	QALD2_te-90	spain	6.094343602964317E-4	4.4224080610187513E-4	5.28721745162319E-4	0.001292661690634494	0.001108938162930981
bigram	QALD2_te-90	residence prime	4.882701280266248E-8	2.20405861467792E-7	5.344942834232905E-8	3.487419048596711E-7	1.2705524323223888E-8
bigram	QALD2_te-90	prime minister	4.789929955941189E-5	1.0330873018540344E-4	5.745813546800373E-5	9.468342716940071E-5	5.7289209173416516E-5
bigram	QALD2_te-90	minister spain	9.521267496519184E-7	7.180965163950642E-7	1.4965839935852134E-6	7.74705231509698E-6	4.701043999592839E-7
unigram	QALD2_te-91	state	0.0021024423442698435	0.0020701110997929937	0.0024069346571117616	0.0026195997284894808	0.008838553526115567
unigram	QALD2_te-91	abbreviation	6.078963093931478E-6	2.7015122740552268E-5	6.520830257764144E-6	2.202056027828209E-5	4.51046113474448E-7
unigram	QALD2_te-91	mn	9.411406717713193E-5	2.1078384213919805E-5	2.0139744599389586E-4	0.0	2.3441692376348076E-6
bigram	QALD2_te-91	state abbreviation	2.1972155761198114E-7	4.265919899376619E-8	3.7414599839630336E-7	0.0	0.0
bigram	QALD2_te-91	abbreviation mn	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_te-92	show	3.0172652561405276E-4	7.306169912997346E-4	3.293553774454316E-4	5.166860421856642E-4	1.2172527577864646E-4
unigram	QALD2_te-92	songs	2.441350640133124E-8	5.901189194137656E-7	5.344942834232905E-8	0.0	0.0
unigram	QALD2_te-92	bruce	2.302437788709549E-4	6.038409617567604E-5	2.1133903966556906E-4	2.69776773545017E-5	2.8335225069437754E-4
unigram	QALD2_te-92	springsteen	3.784093492206342E-6	4.377307807860342E-6	5.825987689313867E-6	7.199029321746068E-6	2.0106492241501805E-5
unigram	QALD2_te-92	released	0.0	9.479821998614708E-9	0.0	0.0	0.0
unigram	QALD2_te-92	1980	1.3298036936805127E-4	2.3569918430705716E-4	9.540722959105735E-5	5.929608788056865E-4	2.5576220462649686E-5
unigram	QALD2_te-92	1990	1.5475721707803873E-4	2.6941180128963073E-4	1.194060229167631E-4	5.27746142596928E-4	2.709453061927494E-5
bigram	QALD2_te-92	show songs	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_te-92	songs bruce	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_te-92	bruce springsteen	2.416937133731793E-6	3.1330811705421614E-6	3.1000668438550847E-6	7.074478641439042E-6	8.093418993893617E-6
bigram	QALD2_te-92	springsteen released	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_te-92	released 1980	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_te-92	1980 1990	6.10337660033281E-7	8.579238908746311E-7	6.948425684502777E-7	0.0	1.1434971890901499E-7
unigram	QALD2_te-93	movies	4.213771204869772E-5	5.709222798665708E-5	6.659798771454199E-5	1.9629187216387204E-5	6.105004437309079E-6
unigram	QALD2_te-93	did	9.277132432505871E-7	9.337624668635488E-7	3.206965700539743E-7	3.487419048596711E-7	1.7533623566048966E-6
unigram	QALD2_te-93	sam	2.2672823394916323E-4	6.579470458138538E-5	1.8317119092916165E-4	1.2230876806149893E-5	3.4154355209474295E-4
unigram	QALD2_te-93	raimi	9.521267496519184E-7	6.351480739071855E-7	1.6034828502698715E-6	4.2347231304388636E-7	6.422642545389676E-6
unigram	QALD2_te-93	direct	2.2965785471732296E-4	4.736047971842919E-4	5.4946012335914264E-5	8.134903133573056E-4	1.1161803117952186E-5
unigram	QALD2_te-93	army	3.2404047046486953E-4	4.4873448417092623E-4	3.9456368002307307E-4	9.230450917553652E-4	7.215340207915614E-4
unigram	QALD2_te-93	darkness	2.441350640133124E-8	7.109866498961032E-8	0.0	0.0	0.0
bigram	QALD2_te-93	movies did	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_te-93	did sam	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_te-93	sam raimi	1.7089454480931868E-7	4.194821234387009E-7	1.6034828502698716E-7	4.2347231304388636E-7	8.512701296560005E-7
bigram	QALD2_te-93	raimi direct	0.0	1.4219732997922063E-8	0.0	0.0	0.0
bigram	QALD2_te-93	direct army	0.0	5.21390209923809E-8	0.0	0.0	0.0
bigram	QALD2_te-93	army darkness	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_te-95	wrote	2.4901776529357865E-6	1.9294992700430414E-4	2.031078277008504E-6	2.8646656470615842E-6	4.2563506482800026E-7
unigram	QALD2_te-95	lyrics	1.24264747582776E-5	8.715748345526363E-5	5.024246264178931E-6	4.0927353548888546E-5	2.0964115133319417E-6
unigram	QALD2_te-95	polish	1.5761359732699448E-4	1.583556865758594E-4	1.2950796487346328E-4	6.47962459229269E-4	5.752426137339615E-5
unigram	QALD2_te-95	national	0.0018068924357753278	0.0015947335758949607	0.001762922495015039	0.003230720096483932	0.00130196684121156
unigram	QALD2_te-95	anthem	3.564371934594361E-5	2.144098740536682E-5	7.231707654717121E-5	2.0874694019457457E-5	8.195063188479407E-6
bigram	QALD2_te-95	wrote lyrics	0.0	2.27515727966753E-6	0.0	0.0	0.0
bigram	QALD2_te-95	lyrics polish	0.0	1.6589688497575742E-8	0.0	0.0	0.0
bigram	QALD2_te-95	polish national	1.5624644096851993E-6	2.1827290151810365E-6	2.2983254187201493E-6	2.491013606140508E-7	5.0822097292895554E-8
bigram	QALD2_te-95	national anthem	1.3647150078344163E-5	7.600447287389343E-6	4.623375551611463E-5	1.3600934289527173E-5	2.7952153511092554E-7
unigram	QALD2_te-97	painted	2.441350640133124E-8	0.0	5.344942834232905E-8	0.0	0.0
unigram	QALD2_te-97	storm	1.292695163950489E-4	6.980940919779871E-5	1.464514336579816E-4	3.706628245937076E-5	5.7435322703133585E-5
unigram	QALD2_te-97	sea	2.3693307962491968E-4	3.487555414625362E-4	2.769214882416068E-4	1.6054582691575573E-4	1.3624769008009136E-4
unigram	QALD2_te-97	galilee	2.8319667425544237E-6	4.064473681906056E-6	3.5811116989360466E-6	2.9892163273686093E-7	1.7279513079584488E-6
bigram	QALD2_te-97	painted storm	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_te-97	storm sea	7.324051920399371E-8	1.0901795298406916E-7	1.068988566846581E-7	0.0	0.0
bigram	QALD2_te-97	sea galilee	1.953080512106499E-7	6.849171393999128E-7	3.206965700539743E-7	0.0	7.623314593934333E-8
unigram	QALD2_te-98	country	5.203738889443753E-4	0.001808567550762213	2.6596435543142934E-4	0.0011054121978609117	0.0026103055028712167
unigram	QALD2_te-98	creator	1.0009537624545807E-5	1.161728486375236E-4	9.246751103222925E-6	1.3725484969834199E-5	8.19569846469557E-5
unigram	QALD2_te-98	miffy	7.324051920399371E-8	4.028924349411251E-8	0.0	0.0	0.0
unigram	QALD2_te-98	come	1.2448446914038798E-4	2.2819827515065328E-4	1.1887152863333981E-4	6.626096192333751E-6	5.2448404406268215E-5
bigram	QALD2_te-98	country creator	0.0	1.8959643997229416E-8	0.0	0.0	1.2705524323223888E-8
bigram	QALD2_te-98	creator miffy	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_te-98	miffy come	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_te-99	label	5.0462717731551674E-5	0.0014605064062610754	4.628720494445696E-5	3.730292875195411E-4	0.0010820786845116856
unigram	QALD2_te-99	did	9.277132432505871E-7	9.337624668635488E-7	3.206965700539743E-7	3.487419048596711E-7	1.7533623566048966E-6
unigram	QALD2_te-99	elvis	1.0497807752572432E-6	6.635875399030297E-8	5.344942834232905E-8	0.0	0.0
unigram	QALD2_te-99	record	4.842418994704051E-4	0.001576084396068186	4.2657988760012817E-4	0.0019336493117665693	0.002942097565047885
unigram	QALD2_te-99	album	0.002471281598981156	0.0028755807655937897	0.002061437552306947	0.007477997935497744	0.0017276400226125298
bigram	QALD2_te-99	label did	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_te-99	did elvis	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_te-99	elvis record	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_te-99	record album	4.484761125924549E-5	1.192063916770803E-4	1.015539138504252E-6	6.952917177459385E-4	5.000894373620922E-5
unigram	QALD2_te-100	produces	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_te-100	orangina	4.882701280266248E-8	8.531839798753237E-8	5.344942834232905E-8	0.0	1.2705524323223888E-8
bigram	QALD2_te-100	produces orangina	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_tr-1	give	4.538470840007477E-5	2.0079684966365746E-4	4.340093581397119E-5	1.6689791161141403E-6	3.601380869417811E-5
unigram	QALD2_tr-1	female	7.172688180711119E-5	1.786662052078914E-4	4.2599194388836255E-5	7.95679566073401E-4	1.652988714451428E-5
unigram	QALD2_tr-1	russian	7.812322048425996E-7	9.005830898683974E-8	0.0	0.0	0.0
unigram	QALD2_tr-1	astronauts	0.0	4.739910999307354E-9	0.0	0.0	0.0
bigram	QALD2_tr-1	give female	0.0	2.8439465995844126E-8	0.0	0.0	0.0
bigram	QALD2_tr-1	female russian	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-1	russian astronauts	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_tr-3	daughter	4.238184711271103E-5	2.38889144409591E-4	4.275954267386324E-5	1.3227282248606096E-5	6.2447652048645414E-6
unigram	QALD2_tr-3	bill	5.678825724013659E-4	1.916820008119894E-4	5.099075463858192E-4	7.019676342103951E-5	4.0167244595440003E-4
unigram	QALD2_tr-3	clinton	7.448560803046161E-5	3.479094673491598E-5	1.0000388042849766E-4	4.5037525999020384E-5	1.9213293881579165E-4
unigram	QALD2_tr-3	married	1.2768263847896238E-5	2.505493254678871E-4	7.9105153946647E-6	4.159992722254648E-6	1.715245783635225E-6
bigram	QALD2_tr-3	daughter bill	0.0	4.739910999307354E-8	0.0	0.0	0.0
bigram	QALD2_tr-3	bill clinton	2.2704560953238052E-6	6.472348469554193E-6	3.36731398556673E-6	1.1558303132491957E-5	1.0793342912578693E-5
bigram	QALD2_tr-3	clinton married	0.0	6.161884299099561E-8	0.0	0.0	0.0
unigram	QALD2_tr-4	river	0.0022011705641568273	0.0010664183560011638	0.0021431082788140256	0.001615148312085444	6.02540432742408E-4
unigram	QALD2_tr-4	brooklyn	5.051154474435433E-5	6.389163031516348E-5	5.248733863216713E-5	1.5611182269682563E-4	1.7332876281742028E-4
unigram	QALD2_tr-4	bridge	5.387084322517751E-4	2.647927580208057E-4	4.985228181489031E-4	4.182910047431141E-4	1.503063527437386E-4
unigram	QALD2_tr-4	cross	2.5307040735619965E-4	2.810198433269344E-4	2.6703334399827595E-4	7.124049812201238E-4	3.3510185126286844E-4
bigram	QALD2_tr-4	river brooklyn	0.0	3.0809421495497803E-8	5.344942834232905E-8	0.0	0.0
bigram	QALD2_tr-4	brooklyn bridge	2.3925236273304612E-6	9.527221108607782E-7	2.4586737037471363E-6	3.8610710895177873E-7	8.957394647872842E-7
bigram	QALD2_tr-4	bridge cross	2.9296207681597485E-7	3.7326799119545417E-6	1.068988566846581E-7	0.0	3.8116572969671664E-8
unigram	QALD2_tr-6	did	9.277132432505871E-7	9.337624668635488E-7	3.206965700539743E-7	3.487419048596711E-7	1.7533623566048966E-6
unigram	QALD2_tr-6	abraham	1.3031929717030615E-4	2.949883610418932E-5	1.3207353743389507E-4	1.083590918671121E-5	5.530714737899359E-5
unigram	QALD2_tr-6	lincoln	1.2502156628121727E-4	7.711835195873066E-5	1.5457574676601562E-4	1.0828436145892787E-4	3.810704382642925E-4
unigram	QALD2_tr-6	die	1.8324777904839227E-4	6.181910423071634E-4	1.9033341432703375E-4	6.800467144763586E-5	3.1889595498859637E-4
bigram	QALD2_tr-6	did abraham	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-6	abraham lincoln	7.983216593235316E-6	6.481828291552807E-6	1.186577309199705E-5	8.643817213307563E-6	2.274288853857076E-6
bigram	QALD2_tr-6	lincoln die	9.765402560532496E-8	1.3982737447956695E-7	2.137977133693162E-7	0.0	0.0
unigram	QALD2_tr-8	states	0.0015971804157878923	0.0017647328538406186	0.0010423173021037587	0.007984495732034294	0.010387350588354397
unigram	QALD2_tr-8	germany	6.407324755029383E-4	9.616805426494691E-4	5.319821602912011E-4	0.0031089344412797222	0.001724495405342532
unigram	QALD2_tr-8	governed	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_tr-8	social	1.7790122114650075E-4	2.8019509881305497E-4	1.8889027976179087E-4	3.069426965486334E-4	1.2521929496753305E-4
unigram	QALD2_tr-8	democratic	1.9086479304560763E-4	2.4494675066670583E-4	2.0471131055112027E-4	3.5491961860289957E-4	5.481607886390098E-4
unigram	QALD2_tr-8	party	7.882632946861831E-4	0.0024381604489782105	7.962895834440182E-4	0.0020063121786576877	0.0014252421909576396
bigram	QALD2_tr-8	states germany	8.300592176452622E-7	1.5357311637755828E-6	1.015539138504252E-6	2.0862238951426755E-5	1.251494145837553E-6
bigram	QALD2_tr-8	germany governed	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-8	governed social	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-8	social democratic	1.71138679873332E-5	1.912317092670552E-5	1.8921097633184483E-5	5.559942368905614E-5	9.503732193771468E-6
bigram	QALD2_tr-8	democratic party	6.137555509294673E-5	1.0342011809388716E-4	7.589818824610726E-5	1.74520413246204E-4	3.5243853920190746E-4
unigram	QALD2_tr-9	states	0.0015971804157878923	0.0017647328538406186	0.0010423173021037587	0.007984495732034294	0.010387350588354397
unigram	QALD2_tr-9	possess	6.347511664346122E-7	2.214486418876396E-5	8.551908534772648E-7	0.0	3.8116572969671664E-8
unigram	QALD2_tr-9	gold	1.9206105485927285E-4	2.690752676086799E-4	1.9086790861045703E-4	4.3483133508788707E-4	1.3779776404752468E-4
unigram	QALD2_tr-9	minerals	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-9	states possess	2.441350640133124E-8	6.635875399030297E-8	5.344942834232905E-8	0.0	0.0
bigram	QALD2_tr-9	possess gold	0.0	1.6589688497575742E-8	0.0	0.0	0.0
bigram	QALD2_tr-9	gold minerals	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_tr-10	country	5.203738889443753E-4	0.001808567550762213	2.6596435543142934E-4	0.0011054121978609117	0.0026103055028712167
unigram	QALD2_tr-10	nile	2.2631320434034057E-5	1.539760088124994E-5	2.5548826747633285E-5	1.2255786942211299E-5	2.6586309646345988E-5
unigram	QALD2_tr-10	start	1.5519666019326268E-4	6.909202366805354E-4	4.372163238402516E-5	2.1447627148869772E-5	4.624175577437334E-5
bigram	QALD2_tr-10	country nile	0.0	1.4219732997922063E-8	0.0	0.0	0.0
bigram	QALD2_tr-10	nile start	0.0	2.606951049619045E-8	0.0	0.0	0.0
unigram	QALD2_tr-11	countries	1.953080512106499E-7	3.727703005405269E-5	2.137977133693162E-7	0.0	0.0
unigram	QALD2_tr-11	places	0.0	1.753767069743721E-7	0.0	0.0	0.0
unigram	QALD2_tr-11	two	2.128857758196084E-4	0.001755383379394485	2.45600123233002E-4	4.5884470625108156E-5	6.715504881039986E-5
unigram	QALD2_tr-11	caves	0.0	4.739910999307354E-9	0.0	0.0	0.0
bigram	QALD2_tr-11	countries places	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-11	places two	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-11	two caves	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_tr-13	classis	0.0	8.868847470803991E-5	0.0	0.0	0.0
unigram	QALD2_tr-13	millepede	2.441350640133124E-8	0.0	5.344942834232905E-8	0.0	0.0
unigram	QALD2_tr-13	belong	9.399199964512528E-6	1.693048809842594E-4	1.133127880857376E-5	2.491013606140508E-8	2.2615833295338523E-6
bigram	QALD2_tr-13	classis millepede	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-13	millepede belong	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_tr-15	created	0.0	1.4219732997922063E-8	0.0	0.0	0.0
unigram	QALD2_tr-15	goofy	2.123975056915818E-6	1.6471190722593056E-6	1.7638311352968587E-6	1.1707763948860388E-6	1.5246629187868665E-7
bigram	QALD2_tr-15	created goofy	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_tr-16	give	4.538470840007477E-5	2.0079684966365746E-4	4.340093581397119E-5	1.6689791161141403E-6	3.601380869417811E-5
unigram	QALD2_tr-16	capitals	1.4330728257581437E-5	9.529591064107436E-6	1.068988566846581E-5	7.637447716426798E-5	1.71270467877058E-5
unigram	QALD2_tr-16	countries	1.953080512106499E-7	3.727703005405269E-5	2.137977133693162E-7	0.0	0.0
unigram	QALD2_tr-16	africa	5.777700424939051E-4	4.4757083602059623E-4	3.95525769733235E-4	0.0015768863430951257	5.246047465437527E-4
bigram	QALD2_tr-16	give capitals	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-16	capitals countries	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-16	countries africa	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_tr-17	give	4.538470840007477E-5	2.0079684966365746E-4	4.340093581397119E-5	1.6689791161141403E-6	3.601380869417811E-5
unigram	QALD2_tr-17	cities	4.882701280266248E-8	1.703998004250994E-6	1.068988566846581E-7	0.0	0.0
unigram	QALD2_tr-17	new	0.0027238149091965264	0.0026305344767960986	0.0029001659818547743	0.006181848825814653	0.005224321018844814
unigram	QALD2_tr-17	jersey	3.512859436087552E-4	1.8174477740194155E-4	4.190435182038598E-4	9.142269035896278E-4	7.006779026149894E-4
unigram	QALD2_tr-17	100000	6.10337660033281E-7	2.9387448195705597E-6	1.068988566846581E-6	0.0	0.0
unigram	QALD2_tr-17	inhabitants	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-17	give cities	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-17	cities new	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-17	new jersey	3.067312944263257E-4	1.5431728240444955E-4	3.78475402092032E-4	8.691395573184847E-4	6.40752297144504E-4
bigram	QALD2_tr-17	jersey 100000	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-17	100000 inhabitants	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_tr-18	museum	6.928308981633792E-4	2.856673260617553E-4	4.261522921733895E-4	9.792672688459566E-4	1.4530672892255E-4
unigram	QALD2_tr-18	exhibits	0.0	4.739910999307354E-9	0.0	0.0	0.0
unigram	QALD2_tr-18	scream	3.093191261048668E-5	1.3402098350541544E-5	3.20162075770551E-5	3.437598776473901E-6	1.5970844074292426E-5
unigram	QALD2_tr-18	munch	5.883655042720829E-6	1.6637087607568814E-6	7.643268252953055E-6	9.964054424562032E-8	1.0355002323427469E-6
bigram	QALD2_tr-18	museum exhibits	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-18	exhibits scream	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-18	scream munch	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_tr-21	states	0.0015971804157878923	0.0017647328538406186	0.0010423173021037587	0.007984495732034294	0.010387350588354397
unigram	QALD2_tr-21	border	1.1786840890562722E-4	2.775644482084394E-4	7.600508710279191E-5	1.3030492173720997E-4	4.7588541352635075E-5
unigram	QALD2_tr-21	illinois	4.04116771461236E-4	2.1420605788069797E-4	3.03913449554483E-4	0.0011063089627591225	9.029244387920673E-4
bigram	QALD2_tr-21	states border	1.6845319416918555E-6	1.9267738212184398E-6	1.4431345652428843E-6	8.469446260877726E-6	1.257846907999165E-6
bigram	QALD2_tr-21	border illinois	4.882701280266248E-8	7.820853148857135E-8	0.0	1.7437095242983556E-7	0.0
unigram	QALD2_tr-22	country	5.203738889443753E-4	0.001808567550762213	2.6596435543142934E-4	0.0011054121978609117	0.0026103055028712167
unigram	QALD2_tr-22	limerick	1.596643318647063E-5	1.2795389742630203E-5	1.4377896224086514E-5	2.9892163273686097E-5	3.5137127515875665E-5
unigram	QALD2_tr-22	lake	0.0010660645840269312	5.300239578090474E-4	0.0014776094465236867	4.776518589774424E-4	6.293617945887337E-4
bigram	QALD2_tr-22	country limerick	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-22	limerick lake	7.324051920399371E-8	1.6589688497575742E-8	5.344942834232905E-8	0.0	0.0
unigram	QALD2_tr-23	television	4.94251437094951E-4	6.281401154947096E-4	3.1374814436947154E-4	0.004929616286007819	3.6557605135212096E-4
unigram	QALD2_tr-23	shows	0.0	6.266162341084323E-6	0.0	0.0	0.0
unigram	QALD2_tr-23	created	0.0	1.4219732997922063E-8	0.0	0.0	0.0
unigram	QALD2_tr-23	walt	4.013580452378856E-5	2.192445832729617E-5	3.148171329363181E-5	1.2156146397965679E-5	6.47854685241186E-5
unigram	QALD2_tr-23	disney	7.621896698495613E-5	5.251347396132618E-5	8.012069308515124E-5	9.000032158985656E-5	9.910308972114633E-5
bigram	QALD2_tr-23	television shows	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-23	shows created	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-23	created walt	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-23	walt disney	1.298798540550822E-5	1.6191535973633922E-5	1.4377896224086514E-5	1.073626864246559E-5	4.556201022308087E-5
unigram	QALD2_tr-24	mountain	5.511349070100527E-4	4.2322428317265404E-4	5.587603238907079E-4	8.088570280498843E-4	2.183380827324409E-4
unigram	QALD2_tr-24	highest	9.594508015723177E-6	2.1816625352061926E-4	1.1438177665258417E-5	2.6404744225089386E-6	4.955154486057317E-7
unigram	QALD2_tr-24	annapurna	1.0009537624545808E-6	6.612175844033759E-7	1.3896851369005554E-6	0.0	4.192823026663883E-7
bigram	QALD2_tr-24	mountain highest	0.0	1.4433028992890894E-6	5.344942834232905E-8	0.0	0.0
bigram	QALD2_tr-24	highest annapurna	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_tr-25	films	2.1972155761198114E-7	2.102150528192812E-6	3.7414599839630336E-7	0.0	0.0
unigram	QALD2_tr-25	directed	0.0	7.3468620489264E-8	0.0	0.0	0.0
unigram	QALD2_tr-25	garry	2.9686823784018786E-5	6.858651215997742E-6	1.9402142488265444E-5	5.729331294123168E-7	2.5696922943720316E-5
unigram	QALD2_tr-25	marshall	1.7775474010809275E-4	4.883293307036402E-5	1.7862798952006368E-4	4.105190422919557E-5	2.628582399610174E-4
unigram	QALD2_tr-25	julia	7.87823851570959E-5	1.974883917861409E-5	6.317722430063294E-5	5.480229933509117E-7	4.532060526093961E-5
unigram	QALD2_tr-25	roberts	0.0	4.976906549272722E-8	0.0	0.0	0.0
unigram	QALD2_tr-25	starring	2.441350640133124E-8	1.4219732997922063E-8	5.344942834232905E-8	0.0	0.0
bigram	QALD2_tr-25	films directed	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-25	directed garry	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-25	garry marshall	1.4648103840798743E-7	2.5595519396259715E-7	0.0	4.2347231304388636E-7	2.0964115133319417E-6
bigram	QALD2_tr-25	marshall julia	2.441350640133124E-8	0.0	0.0	0.0	0.0
bigram	QALD2_tr-25	julia roberts	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-25	roberts starring	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_tr-26	bridges	6.10337660033281E-7	4.265919899376619E-8	0.0	0.0	0.0
unigram	QALD2_tr-26	type	2.163280802221961E-4	0.004068109193642525	2.4089657353887703E-4	2.941139764770098E-4	0.004795020410249564
unigram	QALD2_tr-26	manhattan	4.97058990331104E-5	4.361429106012662E-5	7.044634655518969E-5	1.1657943676737578E-4	8.018456400386597E-5
unigram	QALD2_tr-26	bridge	5.387084322517751E-4	2.647927580208057E-4	4.985228181489031E-4	4.182910047431141E-4	1.503063527437386E-4
bigram	QALD2_tr-26	bridges type	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-26	type manhattan	0.0	2.369955499653677E-9	0.0	0.0	0.0
bigram	QALD2_tr-26	manhattan bridge	3.6620259601996857E-7	2.5595519396259715E-7	5.344942834232905E-7	2.491013606140508E-8	0.0
unigram	QALD2_tr-28	european	3.906161024212998E-6	6.541077179044149E-7	3.206965700539743E-7	0.0	0.0
unigram	QALD2_tr-28	countries	1.953080512106499E-7	3.727703005405269E-5	2.137977133693162E-7	0.0	0.0
unigram	QALD2_tr-28	constitutional	3.2909406628994514E-5	3.7518765515017365E-5	3.158861215031647E-5	2.9393960552457993E-5	3.5829578591491366E-6
unigram	QALD2_tr-28	monarchy	1.7480070583353166E-5	1.4447248725888817E-5	1.8279704493076535E-5	3.4500538445046035E-5	3.8859846142580266E-5
bigram	QALD2_tr-28	european countries	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-28	countries constitutional	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-28	constitutional monarchy	5.12683634427956E-7	1.850935245229522E-6	9.086402818195938E-7	1.0711358506404183E-6	8.893867026256722E-8
unigram	QALD2_tr-29	awards	4.882701280266248E-8	2.512152829632898E-7	0.0	0.0	0.0
unigram	QALD2_tr-29	did	9.277132432505871E-7	9.337624668635488E-7	3.206965700539743E-7	3.487419048596711E-7	1.7533623566048966E-6
unigram	QALD2_tr-29	wikileaks	9.765402560532496E-8	2.369955499653677E-9	2.137977133693162E-7	0.0	0.0
unigram	QALD2_tr-29	win	3.168873130892795E-5	2.3491235908117215E-4	3.6666307842837726E-5	6.601186056272346E-6	5.574548796814481E-5
bigram	QALD2_tr-29	awards did	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-29	did wikileaks	0.0	0.0	0.0	0.0	0.0
bigram	QALD2_tr-29	wikileaks win	0.0	0.0	0.0	0.0	0.0
unigram	QALD2_tr-30	state	0.0021024423442698435	0.0020701110997929937	0.0024069346571117616	0.0026195997284894808	0.008838553526115567
unigram	QALD2_tr-30	usa	1.326141667720313E-4	3.557800895635097E-4	1.8814198776499825E-4	5.452828783841572E-5	1.0177760259118496E-4
unigram	QALD2_tr-30	highest	9.594508015723177E-6	2.1816625352061926E-4	1.1438177665258417E-5	2.6404744225089386E-6	4.955154486057317E-7
unigram	QALD2_tr-30	population	4.653214320093734E-5	0.0023560746702922055	5.7511584896346056E-5	1.0046257873564669E-4	1.3969723993384666E-5
unigram	QALD2_tr-30	density	1.318329345671887E-5	4.222123121743019E-4	1.9402142488265444E-5	2.9892163273686094E-6	2.2234667565641804E-7
bigram	QALD2_tr-30	state usa	9.765402560532496E-8	5.190202544241553E-7	2.137977133693162E-7	0.0	1.715245783635225E-7
