qid	ngramtype	gram	field	featurename	featurevalue
QALD2_te-72	bigram	us state	categories	bigramcfratio	-12.918674419856682
QALD2_te-72	bigram	us state	outgoingentitynames	baselinetopscore	-3.5457515086449036
QALD2_te-72	bigram	us state	outgoingentitynames	fieldlikelihood	-20.211460086457148
QALD2_te-72	bigram	us state	outgoingentitynames	bigramcfratio	-14.968962959016917
QALD2_te-72	bigram	state area	names	baselinetopscore	-6.0063722054434745
QALD2_te-72	bigram	state area	names	fieldlikelihood	-20.730280698683423
QALD2_te-72	bigram	state area	names	bigramcfratio	-17.65716347184771
QALD2_te-72	bigram	state area	attributes	baselinetopscore	-3.6037219019102693
QALD2_te-72	bigram	state area	attributes	fieldlikelihood	-20.239426509533097
QALD2_te-72	bigram	state area	attributes	bigramcfratio	-21.02432387557055
QALD2_te-72	bigram	state area	similarentitynames	baselinetopscore	-5.460111675676137
QALD2_te-72	bigram	state area	similarentitynames	fieldlikelihood	-21.262358070551105
QALD2_te-72	bigram	state area	similarentitynames	bigramcfratio	-17.418874309398333
QALD2_te-72	bigram	state area	categories	baselinetopscore	-5.1582394756599825
QALD2_te-72	bigram	state area	categories	fieldlikelihood	-22.172422695592225
QALD2_te-72	bigram	state area	categories	bigramcfratio	-20.745176535435167
QALD2_te-72	bigram	state area	outgoingentitynames	baselinetopscore	-4.907871570372452
QALD2_te-72	bigram	state area	outgoingentitynames	fieldlikelihood	-20.280711244543546
QALD2_te-72	bigram	state area	outgoingentitynames	bigramcfratio	-19.641766771786873
QALD2_te-72	bigram	area 51	names	baselinetopscore	-6.074245617978793
QALD2_te-72	bigram	area 51	names	fieldlikelihood	-20.10804901367682
QALD2_te-72	bigram	area 51	names	bigramcfratio	-13.542807244945816
QALD2_te-72	bigram	area 51	attributes	baselinetopscore	-5.317386759573207
QALD2_te-72	bigram	area 51	attributes	fieldlikelihood	-20.047781025756507
QALD2_te-72	bigram	area 51	attributes	bigramcfratio	-18.82669534502816
QALD2_te-72	bigram	area 51	similarentitynames	baselinetopscore	-4.5110705665131565
QALD2_te-72	bigram	area 51	similarentitynames	fieldlikelihood	-19.592713578233244
QALD2_te-72	bigram	area 51	similarentitynames	bigramcfratio	-12.320516779921043
QALD2_te-72	bigram	area 51	categories	baselinetopscore	-7.093585509386784
QALD2_te-72	bigram	area 51	categories	fieldlikelihood	-Infinity
QALD2_te-72	bigram	area 51	categories	bigramcfratio	-Infinity
QALD2_te-72	bigram	area 51	outgoingentitynames	baselinetopscore	-5.15404244382203
QALD2_te-72	bigram	area 51	outgoingentitynames	fieldlikelihood	-22.167245637316736
QALD2_te-72	bigram	area 51	outgoingentitynames	bigramcfratio	-13.871034608070232
QALD2_te-72	bigram	51 located	names	baselinetopscore	-9.443388641191374
QALD2_te-72	bigram	51 located	names	fieldlikelihood	-Infinity
QALD2_te-72	bigram	51 located	names	bigramcfratio	-Infinity
QALD2_te-72	bigram	51 located	attributes	baselinetopscore	-5.938001176150213
QALD2_te-72	bigram	51 located	attributes	fieldlikelihood	-19.86039465849309
QALD2_te-72	bigram	51 located	attributes	bigramcfratio	-23.054478119336355
QALD2_te-72	bigram	51 located	similarentitynames	baselinetopscore	-9.574034853245875
QALD2_te-72	bigram	51 located	similarentitynames	fieldlikelihood	-Infinity
QALD2_te-72	bigram	51 located	similarentitynames	bigramcfratio	-Infinity
QALD2_te-72	bigram	51 located	categories	baselinetopscore	-10.39832398671323
QALD2_te-72	bigram	51 located	categories	fieldlikelihood	-Infinity
QALD2_te-72	bigram	51 located	categories	bigramcfratio	-Infinity
QALD2_te-72	bigram	51 located	outgoingentitynames	baselinetopscore	-10.53381503031823
QALD2_te-72	bigram	51 located	outgoingentitynames	fieldlikelihood	-Infinity
QALD2_te-72	bigram	51 located	outgoingentitynames	bigramcfratio	-Infinity
QALD2_te-75	unigram	daughter	names	baselinetopscore	-5.514913215887432
QALD2_te-75	unigram	daughter	names	fieldlikelihood	-21.6341185652994
QALD2_te-75	unigram	daughter	attributes	baselinetopscore	-3.777051773670327
QALD2_te-75	unigram	daughter	attributes	fieldlikelihood	-19.90483908832109
QALD2_te-75	unigram	daughter	similarentitynames	baselinetopscore	-4.439094294762967
QALD2_te-75	unigram	daughter	similarentitynames	fieldlikelihood	-21.625246310813512
QALD2_te-75	unigram	daughter	categories	baselinetopscore	-5.937851405698899
QALD2_te-75	unigram	daughter	categories	fieldlikelihood	-22.79855716808874
QALD2_te-75	unigram	daughter	outgoingentitynames	baselinetopscore	-4.638625218024792
QALD2_te-75	unigram	daughter	outgoingentitynames	fieldlikelihood	-23.54909515615632
QALD2_te-75	unigram	britain	names	baselinetopscore	-5.352079556881394
QALD2_te-75	unigram	britain	names	fieldlikelihood	-20.954339899039905
QALD2_te-75	unigram	britain	attributes	baselinetopscore	-2.6628143909050364
QALD2_te-75	unigram	britain	attributes	fieldlikelihood	-20.707398927668812
QALD2_te-75	unigram	britain	similarentitynames	baselinetopscore	-2.5343831932219913
QALD2_te-75	unigram	britain	similarentitynames	fieldlikelihood	-20.97164220705342
QALD2_te-75	unigram	britain	categories	baselinetopscore	-3.8674112631653212
QALD2_te-75	unigram	britain	categories	fieldlikelihood	-19.323868210727564
QALD2_te-75	unigram	britain	outgoingentitynames	baselinetopscore	-3.3311367310121813
QALD2_te-75	unigram	britain	outgoingentitynames	fieldlikelihood	-20.48979146264368
QALD2_te-75	unigram	earl	names	baselinetopscore	-5.07208953939612
QALD2_te-75	unigram	earl	names	fieldlikelihood	-19.718171856038996
QALD2_te-75	unigram	earl	attributes	baselinetopscore	-2.9339168603517356
QALD2_te-75	unigram	earl	attributes	fieldlikelihood	-20.896407764679775
QALD2_te-75	unigram	earl	similarentitynames	baselinetopscore	-3.9329905525366726
QALD2_te-75	unigram	earl	similarentitynames	fieldlikelihood	-19.248823662461493
QALD2_te-75	unigram	earl	categories	baselinetopscore	-5.0769840453066575
QALD2_te-75	unigram	earl	categories	fieldlikelihood	-20.936134591375357
QALD2_te-75	unigram	earl	outgoingentitynames	baselinetopscore	-3.121487482545458
QALD2_te-75	unigram	earl	outgoingentitynames	fieldlikelihood	-19.824756913830367
QALD2_te-75	unigram	die	names	baselinetopscore	-5.091893686642569
QALD2_te-75	unigram	die	names	fieldlikelihood	-21.304128388737674
QALD2_te-75	unigram	die	attributes	baselinetopscore	-3.367720868428097
QALD2_te-75	unigram	die	attributes	fieldlikelihood	-20.088170070006758
QALD2_te-75	unigram	die	similarentitynames	baselinetopscore	-3.7660058687941596
QALD2_te-75	unigram	die	similarentitynames	fieldlikelihood	-21.266190263116606
QALD2_te-75	unigram	die	categories	baselinetopscore	-5.271801691756346
QALD2_te-75	unigram	die	categories	fieldlikelihood	-22.295391209064622
QALD2_te-75	unigram	die	outgoingentitynames	baselinetopscore	-3.556050455171124
QALD2_te-75	unigram	die	outgoingentitynames	fieldlikelihood	-20.75010271996772
QALD2_te-75	unigram	place	names	baselinetopscore	-5.12315454643935
QALD2_te-75	unigram	place	names	fieldlikelihood	-22.33392570642341
QALD2_te-75	unigram	place	attributes	baselinetopscore	-3.035371545520957
QALD2_te-75	unigram	place	attributes	fieldlikelihood	-20.517608058930325
QALD2_te-75	unigram	place	similarentitynames	baselinetopscore	-4.077761019979546
QALD2_te-75	unigram	place	similarentitynames	fieldlikelihood	-23.414275017781176
QALD2_te-75	unigram	place	categories	baselinetopscore	-4.120383970500377
QALD2_te-75	unigram	place	categories	fieldlikelihood	-20.263352232741333
QALD2_te-75	unigram	place	outgoingentitynames	baselinetopscore	-2.1834938533474952
QALD2_te-75	unigram	place	outgoingentitynames	fieldlikelihood	-19.938345293768016
QALD2_te-75	unigram	born	names	baselinetopscore	-5.34563776648779
QALD2_te-75	unigram	born	names	fieldlikelihood	-22.6823929740363
QALD2_te-75	unigram	born	attributes	baselinetopscore	-2.123550847363057
QALD2_te-75	unigram	born	attributes	fieldlikelihood	-19.887951549476572
QALD2_te-75	unigram	born	similarentitynames	baselinetopscore	-3.597983048850939
QALD2_te-75	unigram	born	similarentitynames	fieldlikelihood	-22.251191068089
QALD2_te-75	unigram	born	categories	baselinetopscore	-6.614938793603466
QALD2_te-75	unigram	born	categories	fieldlikelihood	-25.408852237015505
QALD2_te-75	unigram	born	outgoingentitynames	baselinetopscore	-4.041055633389734
QALD2_te-75	unigram	born	outgoingentitynames	fieldlikelihood	-22.972400759497027
QALD2_te-75	bigram	daughter britain	names	baselinetopscore	-6.383051821009708
QALD2_te-75	bigram	daughter britain	names	fieldlikelihood	-22.348410882361453
QALD2_te-75	bigram	daughter britain	names	bigramcfratio	-16.03866145810208
QALD2_te-75	bigram	daughter britain	attributes	baselinetopscore	-5.755104190976594
QALD2_te-75	bigram	daughter britain	attributes	fieldlikelihood	-21.652154127721143
QALD2_te-75	bigram	daughter britain	attributes	bigramcfratio	-19.65089049354784
QALD2_te-75	bigram	daughter britain	similarentitynames	baselinetopscore	-7.1100517512723584
QALD2_te-75	bigram	daughter britain	similarentitynames	fieldlikelihood	-Infinity
QALD2_te-75	bigram	daughter britain	similarentitynames	bigramcfratio	-Infinity
QALD2_te-75	bigram	daughter britain	categories	baselinetopscore	-5.41466332549823
QALD2_te-75	bigram	daughter britain	categories	fieldlikelihood	-18.399720303793085
QALD2_te-75	bigram	daughter britain	categories	bigramcfratio	-13.229012874427642
QALD2_te-75	bigram	daughter britain	outgoingentitynames	baselinetopscore	-5.738306567975089
QALD2_te-75	bigram	daughter britain	outgoingentitynames	fieldlikelihood	-24.10012280625341
QALD2_te-75	bigram	daughter britain	outgoingentitynames	bigramcfratio	-17.68619204331713
QALD2_te-75	bigram	britain earl	names	baselinetopscore	-6.291262307793482
QALD2_te-75	bigram	britain earl	names	fieldlikelihood	-22.240230213571852
QALD2_te-75	bigram	britain earl	names	bigramcfratio	-18.003967537504973
QALD2_te-75	bigram	britain earl	attributes	baselinetopscore	-5.212593197774222
QALD2_te-75	bigram	britain earl	attributes	fieldlikelihood	-23.9534563469023
QALD2_te-75	bigram	britain earl	attributes	bigramcfratio	-21.118164075302406
QALD2_te-75	bigram	britain earl	similarentitynames	baselinetopscore	-6.334590911688655
QALD2_te-75	bigram	britain earl	similarentitynames	fieldlikelihood	-Infinity
QALD2_te-75	bigram	britain earl	similarentitynames	bigramcfratio	-Infinity
QALD2_te-75	bigram	britain earl	categories	baselinetopscore	-5.1795190371785225
QALD2_te-75	bigram	britain earl	categories	fieldlikelihood	-18.27022279446458
QALD2_te-75	bigram	britain earl	categories	bigramcfratio	-15.119477980744612
QALD2_te-75	bigram	britain earl	outgoingentitynames	baselinetopscore	-5.047291661644295
QALD2_te-75	bigram	britain earl	outgoingentitynames	fieldlikelihood	-22.066651275611232
QALD2_te-75	bigram	britain earl	outgoingentitynames	bigramcfratio	-19.534598793932997
QALD2_te-75	bigram	earl die	names	baselinetopscore	-7.824010694610918
QALD2_te-75	bigram	earl die	names	fieldlikelihood	-Infinity
QALD2_te-75	bigram	earl die	names	bigramcfratio	-Infinity
QALD2_te-75	bigram	earl die	attributes	baselinetopscore	-4.324461588503684
QALD2_te-75	bigram	earl die	attributes	fieldlikelihood	-19.86039465849309
QALD2_te-75	bigram	earl die	attributes	bigramcfratio	-18.207294453944776
QALD2_te-75	bigram	earl die	similarentitynames	baselinetopscore	-6.501394607600058
QALD2_te-75	bigram	earl die	similarentitynames	fieldlikelihood	-Infinity
QALD2_te-75	bigram	earl die	similarentitynames	bigramcfratio	-Infinity
QALD2_te-75	bigram	earl die	categories	baselinetopscore	-6.9823457499806345
QALD2_te-75	bigram	earl die	categories	fieldlikelihood	-Infinity
QALD2_te-75	bigram	earl die	categories	bigramcfratio	-Infinity
QALD2_te-75	bigram	earl die	outgoingentitynames	baselinetopscore	-6.457018475573764
QALD2_te-75	bigram	earl die	outgoingentitynames	fieldlikelihood	-Infinity
QALD2_te-75	bigram	earl die	outgoingentitynames	bigramcfratio	-Infinity
QALD2_te-75	bigram	die place	names	baselinetopscore	-6.6889638203314234
QALD2_te-75	bigram	die place	names	fieldlikelihood	-Infinity
QALD2_te-75	bigram	die place	names	bigramcfratio	-Infinity
QALD2_te-75	bigram	die place	attributes	baselinetopscore	-5.364973977082981
QALD2_te-75	bigram	die place	attributes	fieldlikelihood	-19.90524522465844
QALD2_te-75	bigram	die place	attributes	bigramcfratio	-22.174468017669078
QALD2_te-75	bigram	die place	similarentitynames	baselinetopscore	-6.922731490517233
QALD2_te-75	bigram	die place	similarentitynames	fieldlikelihood	-Infinity
QALD2_te-75	bigram	die place	similarentitynames	bigramcfratio	-Infinity
QALD2_te-75	bigram	die place	categories	baselinetopscore	-6.286549295158268
QALD2_te-75	bigram	die place	categories	fieldlikelihood	-Infinity
QALD2_te-75	bigram	die place	categories	bigramcfratio	-Infinity
QALD2_te-75	bigram	die place	outgoingentitynames	baselinetopscore	-4.539571640643181
QALD2_te-75	bigram	die place	outgoingentitynames	fieldlikelihood	-22.001136668500603
QALD2_te-75	bigram	die place	outgoingentitynames	bigramcfratio	-23.201671050759707
QALD2_te-75	bigram	place born	names	baselinetopscore	-6.956876391393689
QALD2_te-75	bigram	place born	names	fieldlikelihood	-Infinity
QALD2_te-75	bigram	place born	names	bigramcfratio	-Infinity
QALD2_te-75	bigram	place born	attributes	baselinetopscore	-5.240139618336104
QALD2_te-75	bigram	place born	attributes	fieldlikelihood	-19.8825357843703
QALD2_te-75	bigram	place born	attributes	bigramcfratio	-23.407469680171513
QALD2_te-75	bigram	place born	similarentitynames	baselinetopscore	-6.3555216854226595
QALD2_te-75	bigram	place born	similarentitynames	fieldlikelihood	-Infinity
QALD2_te-75	bigram	place born	similarentitynames	bigramcfratio	-Infinity
QALD2_te-75	bigram	place born	categories	baselinetopscore	-7.30040399580525
QALD2_te-75	bigram	place born	categories	fieldlikelihood	-Infinity
QALD2_te-75	bigram	place born	categories	bigramcfratio	-Infinity
QALD2_te-75	bigram	place born	outgoingentitynames	baselinetopscore	-5.319372403165179
QALD2_te-75	bigram	place born	outgoingentitynames	fieldlikelihood	-22.695744769700223
QALD2_te-75	bigram	place born	outgoingentitynames	bigramcfratio	-22.729473694690405
QALD2_te-76	unigram	list	names	baselinetopscore	-4.642878647110884
QALD2_te-76	unigram	list	names	fieldlikelihood	-19.28622972308532
QALD2_te-76	unigram	list	attributes	baselinetopscore	-2.145403671167509
QALD2_te-76	unigram	list	attributes	fieldlikelihood	-20.769067125625757
QALD2_te-76	unigram	list	similarentitynames	baselinetopscore	-2.8325023171284585
QALD2_te-76	unigram	list	similarentitynames	fieldlikelihood	-19.2657839652077
QALD2_te-76	unigram	list	categories	baselinetopscore	-4.860745854239026
QALD2_te-76	unigram	list	categories	fieldlikelihood	-21.50920398919942
QALD2_te-76	unigram	list	outgoingentitynames	baselinetopscore	-4.166271489512287
QALD2_te-76	unigram	list	outgoingentitynames	fieldlikelihood	-20.05325501877728
QALD2_te-76	unigram	children	names	baselinetopscore	-5.0786404904268
QALD2_te-76	unigram	children	names	fieldlikelihood	-20.727516511879514
QALD2_te-76	unigram	children	attributes	baselinetopscore	-3.326109413396524
QALD2_te-76	unigram	children	attributes	fieldlikelihood	-20.126716939120197
QALD2_te-76	unigram	children	similarentitynames	baselinetopscore	-3.2766673040357714
QALD2_te-76	unigram	children	similarentitynames	fieldlikelihood	-21.093508431726324
QALD2_te-76	unigram	children	categories	baselinetopscore	-5.18193900081098
QALD2_te-76	unigram	children	categories	fieldlikelihood	-20.291221752815584
QALD2_te-76	unigram	children	outgoingentitynames	baselinetopscore	-4.450275721119684
QALD2_te-76	unigram	children	outgoingentitynames	fieldlikelihood	-21.749239610921887
QALD2_te-76	unigram	margaret	names	baselinetopscore	-4.999970008017106
QALD2_te-76	unigram	margaret	names	fieldlikelihood	-19.47619197591058
QALD2_te-76	unigram	margaret	attributes	baselinetopscore	-4.374727548246971
QALD2_te-76	unigram	margaret	attributes	fieldlikelihood	-20.658884657788356
QALD2_te-76	unigram	margaret	similarentitynames	baselinetopscore	-4.05275464983007
QALD2_te-76	unigram	margaret	similarentitynames	fieldlikelihood	-19.418101343551466
QALD2_te-76	unigram	margaret	categories	baselinetopscore	-5.584275898227652
QALD2_te-76	unigram	margaret	categories	fieldlikelihood	-22.708301458488922
QALD2_te-76	unigram	margaret	outgoingentitynames	baselinetopscore	-3.3891835536149006
QALD2_te-76	unigram	margaret	outgoingentitynames	fieldlikelihood	-19.990927293025905
QALD2_te-76	unigram	thatch	names	baselinetopscore	-5.130080435827015
QALD2_te-76	unigram	thatch	names	fieldlikelihood	-19.91918305773807
QALD2_te-76	unigram	thatch	attributes	baselinetopscore	-4.083511189565209
QALD2_te-76	unigram	thatch	attributes	fieldlikelihood	-20.340896303388952
QALD2_te-76	unigram	thatch	similarentitynames	baselinetopscore	-2.4958229775119314
QALD2_te-76	unigram	thatch	similarentitynames	fieldlikelihood	-19.423265708151597
QALD2_te-76	unigram	thatch	categories	baselinetopscore	-6.621858626942408
QALD2_te-76	unigram	thatch	categories	fieldlikelihood	-22.135671911751306
QALD2_te-76	unigram	thatch	outgoingentitynames	baselinetopscore	-3.2372843690933486
QALD2_te-76	unigram	thatch	outgoingentitynames	fieldlikelihood	-20.47490852893674
QALD2_te-76	bigram	list children	names	baselinetopscore	-6.2215393696197205
QALD2_te-76	bigram	list children	names	fieldlikelihood	-18.941091924958467
QALD2_te-76	bigram	list children	names	bigramcfratio	-17.625151080461457
QALD2_te-76	bigram	list children	attributes	baselinetopscore	-4.4564133598585185
QALD2_te-76	bigram	list children	attributes	fieldlikelihood	-20.330398287738824
QALD2_te-76	bigram	list children	attributes	bigramcfratio	-20.464684955197363
QALD2_te-76	bigram	list children	similarentitynames	baselinetopscore	-5.029974755530269
QALD2_te-76	bigram	list children	similarentitynames	fieldlikelihood	-18.823971436397997
QALD2_te-76	bigram	list children	similarentitynames	bigramcfratio	-16.37888500789354
QALD2_te-76	bigram	list children	categories	baselinetopscore	-6.806198983168088
QALD2_te-76	bigram	list children	categories	fieldlikelihood	-Infinity
QALD2_te-76	bigram	list children	categories	bigramcfratio	-Infinity
QALD2_te-76	bigram	list children	outgoingentitynames	baselinetopscore	-6.359596214520068
QALD2_te-76	bigram	list children	outgoingentitynames	fieldlikelihood	-23.898256653386486
QALD2_te-76	bigram	list children	outgoingentitynames	bigramcfratio	-22.139814229938935
QALD2_te-76	bigram	children margaret	names	baselinetopscore	-6.7376156963461025
QALD2_te-76	bigram	children margaret	names	fieldlikelihood	-Infinity
QALD2_te-76	bigram	children margaret	names	bigramcfratio	-Infinity
QALD2_te-76	bigram	children margaret	attributes	baselinetopscore	-5.653574668416786
QALD2_te-76	bigram	children margaret	attributes	fieldlikelihood	-19.93351692332205
QALD2_te-76	bigram	children margaret	attributes	bigramcfratio	-17.27731006555765
QALD2_te-76	bigram	children margaret	similarentitynames	baselinetopscore	-6.345212217848433
QALD2_te-76	bigram	children margaret	similarentitynames	fieldlikelihood	-Infinity
QALD2_te-76	bigram	children margaret	similarentitynames	bigramcfratio	-Infinity
QALD2_te-76	bigram	children margaret	categories	baselinetopscore	-6.947680375150061
QALD2_te-76	bigram	children margaret	categories	fieldlikelihood	-Infinity
QALD2_te-76	bigram	children margaret	categories	bigramcfratio	-Infinity
QALD2_te-76	bigram	children margaret	outgoingentitynames	baselinetopscore	-5.89022010275683
QALD2_te-76	bigram	children margaret	outgoingentitynames	fieldlikelihood	-21.526336866991375
QALD2_te-76	bigram	children margaret	outgoingentitynames	bigramcfratio	-16.929546176234854
QALD2_te-76	bigram	margaret thatch	names	baselinetopscore	-5.498703831603757
QALD2_te-76	bigram	margaret thatch	names	fieldlikelihood	-20.855560548178964
QALD2_te-76	bigram	margaret thatch	names	bigramcfratio	-11.156377497096678
QALD2_te-76	bigram	margaret thatch	attributes	baselinetopscore	-5.3636696069857335
QALD2_te-76	bigram	margaret thatch	attributes	fieldlikelihood	-20.055234433644447
QALD2_te-76	bigram	margaret thatch	attributes	bigramcfratio	-11.083910796770178
QALD2_te-76	bigram	margaret thatch	similarentitynames	baselinetopscore	-4.063613053404424
QALD2_te-76	bigram	margaret thatch	similarentitynames	fieldlikelihood	-20.38211605444455
QALD2_te-76	bigram	margaret thatch	similarentitynames	bigramcfratio	-10.453341563269596
QALD2_te-76	bigram	margaret thatch	categories	baselinetopscore	-6.597437066651706
QALD2_te-76	bigram	margaret thatch	categories	fieldlikelihood	-20.880884651066708
QALD2_te-76	bigram	margaret thatch	categories	bigramcfratio	-6.4061121727637795
QALD2_te-76	bigram	margaret thatch	outgoingentitynames	baselinetopscore	-3.378908124336011
QALD2_te-76	bigram	margaret thatch	outgoingentitynames	fieldlikelihood	-21.948026843186657
QALD2_te-76	bigram	margaret thatch	outgoingentitynames	bigramcfratio	-12.524629819574166
QALD2_te-77	unigram	call	names	baselinetopscore	-5.1005741487563645
QALD2_te-77	unigram	call	names	fieldlikelihood	-21.75906895502133
QALD2_te-77	unigram	call	attributes	baselinetopscore	-3.8234329596783327
QALD2_te-77	unigram	call	attributes	fieldlikelihood	-19.907541304914023
QALD2_te-77	unigram	call	similarentitynames	baselinetopscore	-3.3326906965438896
QALD2_te-77	unigram	call	similarentitynames	fieldlikelihood	-21.63151047227013
QALD2_te-77	unigram	call	categories	baselinetopscore	-5.92939148399711
QALD2_te-77	unigram	call	categories	fieldlikelihood	-23.041730596790124
QALD2_te-77	unigram	call	outgoingentitynames	baselinetopscore	-3.7034908198800163
QALD2_te-77	unigram	call	outgoingentitynames	fieldlikelihood	-23.00534874701569
QALD2_te-77	unigram	scarface	names	baselinetopscore	-5.709614377892629
QALD2_te-77	unigram	scarface	names	fieldlikelihood	-20.22955099102772
QALD2_te-77	unigram	scarface	attributes	baselinetopscore	-4.800054678140253
QALD2_te-77	unigram	scarface	attributes	fieldlikelihood	-20.80364780797237
QALD2_te-77	unigram	scarface	similarentitynames	baselinetopscore	-3.9593260746376258
QALD2_te-77	unigram	scarface	similarentitynames	fieldlikelihood	-19.76103261562936
QALD2_te-77	unigram	scarface	categories	baselinetopscore	-5.937209312981666
QALD2_te-77	unigram	scarface	categories	fieldlikelihood	-21.363594859661628
QALD2_te-77	unigram	scarface	outgoingentitynames	baselinetopscore	-4.1281002022586195
QALD2_te-77	unigram	scarface	outgoingentitynames	fieldlikelihood	-19.66792503014937
QALD2_te-77	bigram	call scarface	names	baselinetopscore	-8.543423992832059
QALD2_te-77	bigram	call scarface	names	fieldlikelihood	NaN
QALD2_te-77	bigram	call scarface	names	bigramcfratio	-Infinity
QALD2_te-77	bigram	call scarface	attributes	baselinetopscore	-7.2698989542261145
QALD2_te-77	bigram	call scarface	attributes	fieldlikelihood	NaN
QALD2_te-77	bigram	call scarface	attributes	bigramcfratio	-Infinity
QALD2_te-77	bigram	call scarface	similarentitynames	baselinetopscore	-7.644467137296889
QALD2_te-77	bigram	call scarface	similarentitynames	fieldlikelihood	NaN
QALD2_te-77	bigram	call scarface	similarentitynames	bigramcfratio	-Infinity
QALD2_te-77	bigram	call scarface	categories	baselinetopscore	-9.291631037139723
QALD2_te-77	bigram	call scarface	categories	fieldlikelihood	NaN
QALD2_te-77	bigram	call scarface	categories	bigramcfratio	-Infinity
QALD2_te-77	bigram	call scarface	outgoingentitynames	baselinetopscore	-7.7644577234979915
QALD2_te-77	bigram	call scarface	outgoingentitynames	fieldlikelihood	NaN
QALD2_te-77	bigram	call scarface	outgoingentitynames	bigramcfratio	-Infinity
QALD2_te-80	unigram	give	names	baselinetopscore	-5.516160697526987
QALD2_te-80	unigram	give	names	fieldlikelihood	-21.442838329708657
QALD2_te-80	unigram	give	attributes	baselinetopscore	-4.58020732095313
QALD2_te-80	unigram	give	attributes	fieldlikelihood	-19.955719859869465
QALD2_te-80	unigram	give	similarentitynames	baselinetopscore	-4.0503424040120715
QALD2_te-80	unigram	give	similarentitynames	fieldlikelihood	-21.487532555230167
QALD2_te-80	unigram	give	categories	baselinetopscore	-6.620154700193332
QALD2_te-80	unigram	give	categories	fieldlikelihood	-24.74580142685012
QALD2_te-80	unigram	give	outgoingentitynames	baselinetopscore	-4.975111561222973
QALD2_te-80	unigram	give	outgoingentitynames	fieldlikelihood	-21.674111118889588
QALD2_te-80	unigram	books	names	baselinetopscore	-5.650944066810151
QALD2_te-80	unigram	books	names	fieldlikelihood	-20.83171703169523
QALD2_te-80	unigram	books	attributes	baselinetopscore	-3.69869230021611
QALD2_te-80	unigram	books	attributes	fieldlikelihood	-20.56061131122619
QALD2_te-80	unigram	books	similarentitynames	baselinetopscore	-3.9523227286930758
QALD2_te-80	unigram	books	similarentitynames	fieldlikelihood	-21.626725924318308
QALD2_te-80	unigram	books	categories	baselinetopscore	-3.717092823889869
QALD2_te-80	unigram	books	categories	fieldlikelihood	-19.263345226825265
QALD2_te-80	unigram	books	outgoingentitynames	baselinetopscore	-2.550652927038084
QALD2_te-80	unigram	books	outgoingentitynames	fieldlikelihood	-21.05033898355496
QALD2_te-80	unigram	william	names	baselinetopscore	-4.585355844119556
QALD2_te-80	unigram	william	names	fieldlikelihood	-19.327049372803906
QALD2_te-80	unigram	william	attributes	baselinetopscore	-2.7813144427331915
QALD2_te-80	unigram	william	attributes	fieldlikelihood	-21.043347149217826
QALD2_te-80	unigram	william	similarentitynames	baselinetopscore	-2.326700817146726
QALD2_te-80	unigram	william	similarentitynames	fieldlikelihood	-19.130885362999134
QALD2_te-80	unigram	william	categories	baselinetopscore	-5.2515715392196585
QALD2_te-80	unigram	william	categories	fieldlikelihood	-22.557093614586037
QALD2_te-80	unigram	william	outgoingentitynames	baselinetopscore	-2.5778977494135713
QALD2_te-80	unigram	william	outgoingentitynames	fieldlikelihood	-19.733919758737358
QALD2_te-80	unigram	goldman	names	baselinetopscore	-5.021459193441229
QALD2_te-80	unigram	goldman	names	fieldlikelihood	-19.967845810032642
QALD2_te-80	unigram	goldman	attributes	baselinetopscore	-4.33886002427348
QALD2_te-80	unigram	goldman	attributes	fieldlikelihood	-20.719172180467297
QALD2_te-80	unigram	goldman	similarentitynames	baselinetopscore	-2.4757168004696943
QALD2_te-80	unigram	goldman	similarentitynames	fieldlikelihood	-19.790633985598514
QALD2_te-80	unigram	goldman	categories	baselinetopscore	-5.939619660124617
QALD2_te-80	unigram	goldman	categories	fieldlikelihood	-21.144655728232603
QALD2_te-80	unigram	goldman	outgoingentitynames	baselinetopscore	-3.8859238483322898
QALD2_te-80	unigram	goldman	outgoingentitynames	fieldlikelihood	-19.81878130000952
QALD2_te-80	unigram	300	names	baselinetopscore	-5.705208198605412
QALD2_te-80	unigram	300	names	fieldlikelihood	-21.186970261751124
QALD2_te-80	unigram	300	attributes	baselinetopscore	-3.2008973017975473
QALD2_te-80	unigram	300	attributes	fieldlikelihood	-19.916398186913447
QALD2_te-80	unigram	300	similarentitynames	baselinetopscore	-4.567635672553773
QALD2_te-80	unigram	300	similarentitynames	fieldlikelihood	-20.924765414828098
QALD2_te-80	unigram	300	categories	baselinetopscore	-6.617657481925876
QALD2_te-80	unigram	300	categories	fieldlikelihood	-22.84638983397198
QALD2_te-80	unigram	300	outgoingentitynames	baselinetopscore	-5.032330420790571
QALD2_te-80	unigram	300	outgoingentitynames	fieldlikelihood	-24.44717562678363
QALD2_te-80	unigram	page	names	baselinetopscore	-4.9142736516389345
QALD2_te-80	unigram	page	names	fieldlikelihood	-20.726592444650898
QALD2_te-80	unigram	page	attributes	baselinetopscore	-1.6485814248437292
QALD2_te-80	unigram	page	attributes	fieldlikelihood	-20.138578499549006
QALD2_te-80	unigram	page	similarentitynames	baselinetopscore	-3.3469820574506164
QALD2_te-80	unigram	page	similarentitynames	fieldlikelihood	-21.101734609677763
QALD2_te-80	unigram	page	categories	baselinetopscore	-4.4044308912815335
QALD2_te-80	unigram	page	categories	fieldlikelihood	-20.72741787258468
